,Result,Season,Team1,Team2,deltaSeed,deltaeFG,deltaPoss,deltaTO%,deltaFT%,deltaOR%,deltaAvgORtg,deltaAvgDRtg,deltaOrdinalRank
553,1,2011,1350,1287,-1,-0.15294754265342486,2.7874999999999943,-0.07360360923097595,-0.14034886681945502,-0.019438542007191917,-0.14873884032055606,-0.13549909895438417,-68.84210526315789
554,1,2011,1361,1396,-5,-0.01234717977215899,0.125,0.044720999082732,0.31333935352412706,0.07664679375205685,0.018999960510870384,0.05236933193163951,-17.947368421052634
555,0,2011,1243,1458,1,-0.04872904243367032,9.212499999999991,0.09979540900341538,0.01936954455103279,-0.016691303276669178,-0.38075506477117416,-0.10021164212361855,21.421052631578945
556,0,2011,1400,1112,-1,-0.05836101087966772,10.825000000000003,-0.010203015237301105,0.03822736136168975,0.14440181473939906,0.024309664754274207,-0.04798697405395935,-10.157894736842106
557,0,2011,1276,1181,7,0.028974904645229782,2.112499999999983,0.009556759457174435,0.10486793469566463,-0.04415352852852855,-0.1618101099343685,0.21761328729402818,64.52631578947368
558,0,2011,1323,1199,-8,0.20192195099981985,-7.175000000000026,-0.13621093062500647,0.1318816429472167,-0.003647510276815924,0.4787359659335123,0.5001906421355624,-6.473684210526319
559,1,2011,1242,1228,-8,-0.10483944535668671,-5.562500000000028,-0.004196526016724267,0.23572340813720127,0.13770308123249286,0.09279972581170925,-0.15050511667382993,-13.263157894736842
560,1,2011,1266,1393,8,0.030896226415094263,-3.9000000000000057,0.028010628383858732,-0.09182389937106916,0.14198871304134464,0.0947987069685281,0.11419029376984169,21.421052631578945
561,1,2011,1314,1449,-5,0.018707331296528906,6.5375000000000085,-0.12072242448097184,0.1141626740103559,-0.14388408574455092,0.0787123187241544,0.0693224256993481,8.947368421052632
562,1,2011,1326,1206,-7,0.05192398698609879,7.0749999999999815,0.012370454330188407,-0.07377914011454376,-0.011372636372636358,0.15519638110977718,-0.059472014176290444,-44.421052631578945
563,0,2011,1345,1433,-8,-0.08578091684434958,-13.437499999999993,0.034220479341823845,-0.16409713726449723,-0.05411255411255411,-0.11772673741826511,-0.26030901858031086,-71.47368421052632
564,0,2011,1181,1112,-4,-0.1222362337116436,2.700000000000003,-0.03923288989252732,-0.19746041754238475,0.03213524584492328,-0.04227247576861881,-0.2360913046232911,-17.947368421052634
565,1,2011,1139,1458,4,0.06208948077741533,5.137500000000003,0.0031356554427445504,0.07143211803092642,-0.02634360724945989,0.02777955632283291,0.20795275762752097,39.473684210526315
566,0,2011,1361,1163,-1,0.022924151007123528,-1.4125000000000085,-0.0032984984807969686,0.2006455723409481,-0.12982888255120562,0.0652334590753485,-0.1116630961461742,-10.684210526315788
567,1,2011,1196,1140,-1,-0.05921889755952081,-11.087499999999984,-0.0027605730588423083,-0.10269148566032102,0.11562499999999998,-0.12686006318221577,0.04109089143703115,14.578947368421051
568,0,2011,1350,1242,11,0.048772034066151826,-3.137500000000003,-0.02058379142197697,-0.05833828480887304,-0.11483709273182952,-0.08577910861596472,0.1335331606242678,44.473684210526315
569,0,2011,1326,1246,-3,0.11613671761569117,-0.025000000000005684,0.10044581182345907,-0.299317719845161,-0.03946121446121442,0.07151499638315917,-0.142490192076429,-6.2105263157894735
570,1,2011,1314,1266,-9,-0.04818395351928423,12.487500000000011,-0.08353850947246111,0.1634775886554592,-0.23712417898464405,-0.1358040817784153,-0.051981866603875826,-14.842105263157894
571,1,2011,1433,1199,1,0.17410509266852553,2.9874999999999687,-0.08320300797158897,0.14189933506669503,0.043310161680855996,0.38070873581672193,0.4595863576976482,44.368421052631575
572,0,2011,1196,1139,-6,-0.07805750751581553,-4.124999999999993,0.050138136593607,-0.26013205702797915,0.0014452332657199918,-0.2819300472674954,-0.275795333255513,-23.473684210526315
573,0,2011,1112,1163,2,0.1708272366220736,-5.5,0.009440012418443444,0.09432947788926044,-0.20036813390539748,0.17964685183385476,0.049055569014340716,-7.315789473684209
574,1,2011,1246,1314,2,-0.004646091960776644,-7.025000000000006,-0.006419166932186748,0.020483529902009412,0.07814982001028509,0.12389890508817858,-0.0014305369921382427,-9.842105263157896
575,1,2011,1433,1242,10,0.08720287451630732,8.549999999999997,-0.017510069245606025,-0.0846065664392065,-0.05619047619047618,-0.002104986490353067,0.24414373530141875,78.78947368421052
576,1,2011,1139,1433,-3,0.014247160424293748,-9.262499999999989,-0.03999664394707156,0.04851292562858456,0.003911909591422902,0.16976884889388577,0.07220551115613083,-31.736842105263158
577,1,2011,1163,1246,-1,0.007837351673662174,-1.6749999999999972,0.05494151111532322,-0.2567658423748052,0.165987460815047,-0.024166050394238026,0.030542108847583238,19.05263157894737
578,1,2011,1163,1139,-5,-0.09239835418375725,1.1749999999999972,0.041360014096823466,-0.16557201941482086,0.0958417849898579,-0.20235860324323518,-0.16261079051101557,-22.57894736842105
579,1,2012,1140,1233,0,-0.17011334314289983,7.949999999999989,-0.15280958175384948,-0.03677521165205891,-0.11560846560846558,-0.020304599104746357,-0.17480914126493174,-19.736842105263158
580,0,2012,1290,1443,0,0.08054315476190471,3.52500000000002,-0.004900423379317537,-0.09508026695526695,0.0587209302325582,0.1647087992424634,0.0681934218982132,14.842105263157862
581,1,2012,1378,1143,0,0.07532024310425445,-5.0249999999999915,0.12726470935324183,0.08686769518466575,0.05404969790745659,-0.07966254722526356,0.1344159030351213,80.10526315789474
582,1,2012,1436,1249,0,0.11491878471161787,-7.274999999999999,0.08331409121099753,-0.10206629565532138,0.035631035631035646,0.09324668973174965,0.033287079358534366,11.84210526315789
583,0,2012,1355,1124,11,-0.04065256638786052,9.762500000000003,-0.040894783620303854,-0.04674247321306149,-0.05095827873796305,-0.0063284337786675415,-0.00984954424256479,69.6842105263158
584,0,2012,1424,1160,-5,0.12563092869998238,-4.499999999999993,-0.12426982226179613,-0.04246142901605088,0.07567761852751714,0.45525605133714575,0.35017195674622736,-87.0
585,0,2012,1452,1211,3,0.04381313131313136,8.749999999999993,0.051298935555236846,0.17999896928468362,0.022739085239085244,0.013521655048334802,0.019511338827522318,5.631578947368421
586,1,2012,1231,1308,-9,-0.018902208970073886,3.5625,0.06974337592041599,-0.2960817849849398,0.12948717948717953,-0.0435822749253163,-0.02344354384083802,-71.10526315789474
587,0,2012,1163,1235,1,0.009367852296956802,-11.662500000000009,0.005791884884711135,-0.023563675130839318,0.03477443609022551,0.013400863228825832,0.016049294601960584,-34.73684210526316
588,1,2012,1243,1379,-1,-0.041075566733461466,3.8499999999999943,0.07055160915744099,0.1341604302130618,0.03522375457359983,-0.1650204028757435,-0.1132014419024896,-47.94736842105264
589,0,2012,1443,1246,15,-0.146109286626528,1.6375000000000028,-0.005783755292025766,0.13572340813720124,-0.11705426356589155,-0.2594500092822427,-0.23783184648452405,248.1578947368421
590,1,2012,1257,1172,-9,-0.05758171912832932,-3.8874999999999886,-0.0542246753361629,0.06734261501210648,0.07829080276448697,-0.0024638831118088955,0.015924443980652403,-57.15789473684211
591,1,2012,1266,1140,-11,0.04181452639706906,-7.3125,0.06049072093999305,0.06291636889359845,0.1603843167701863,-0.0033219036786966694,0.15132110772243257,-14.052631578947368
592,1,2012,1293,1161,-5,-0.15629593625263266,6.450000000000003,0.018323363357857197,-0.061614867244313476,0.10988390048456789,-0.1838338541384097,-0.20911814991579236,-55.21052631578948
593,1,2012,1307,1253,-7,-0.1428778068604491,-9.537500000000009,-0.01139812117267866,0.21710290673646504,-0.006806950422445446,-0.12032036367619758,-0.1750182572980048,-24.631578947368425
594,1,2012,1326,1259,-13,0.08166310879190392,10.624999999999993,0.04197294439095284,-0.17546114469793916,0.02460468058191012,0.03464662956447162,0.034717470711362886,-137.6842105263158
595,0,2012,1421,1393,15,0.1000444299635675,-1.8875000000000028,-0.0311796216797329,0.11766041685179152,-0.014688601645123311,0.16352218491629966,0.2166010884127091,134.4736842105263
596,0,2012,1455,1433,-7,0.10154667972646969,-0.04999999999999716,-0.02289563832050487,0.05771036259091972,-0.013591800356506228,0.09710093375465823,0.21152101669284928,-36.0
597,0,2012,1217,1435,7,-0.028782750829286996,-16.362499999999997,-0.004400434969952571,-0.2146848709196673,-0.05385338345864665,-0.032910193011733035,-0.18507925502483003,6.842105263157897
598,1,2012,1458,1285,-9,-0.054080318568105246,-3.70000000000001,0.01840500366540332,-0.2482967763376537,0.06764739852975155,-0.040093949194099254,-0.19646753859568822,-114.10526315789473
599,1,2012,1153,1400,-5,0.12338663913841397,-10.512500000000003,-0.0038323088932943616,-0.14054501110789142,-0.05921736566897856,0.17890124005612096,0.1429084681787065,17.263157894736842
600,1,2012,1166,1104,-1,-0.02721738860417483,22.887500000000003,0.02353078800541797,0.10345885143366607,0.16960864805692394,0.15304095081657976,-0.1492196867116682,19.894736842105264
601,0,2012,1438,1196,3,-0.0879319278797579,3.4124999999999943,0.0358357504749208,0.26807110454850924,-0.1234189723320159,-0.16380260711576944,-0.23710459666678163,18.421052631578945
602,0,2012,1382,1199,11,0.02432183729934162,-9.512500000000003,-0.0754761789954769,0.2087875378410183,0.10191570881226059,0.216948382262658,0.28501990407027433,54.84210526315789
603,0,2012,1125,1207,11,0.11977602548827476,-1.7124999999999915,-0.06721871345769684,-0.4999174619630785,0.04045145899702368,0.2395459931840338,0.13850371054716182,7.789473684210527
604,0,2012,1178,1242,13,-0.03977654569892475,2.7749999999999915,-0.09071265837537892,0.0923219086021505,0.046827457638403513,0.11836613561737908,0.18578906753883662,126.0
605,0,2012,1181,1250,-13,0.09743688514874954,-5.049999999999983,0.025403400334127496,0.0737298012721741,0.08619357686789533,0.20038672644139188,0.12490526127661972,-84.31578947368422
606,0,2012,1254,1277,15,-0.019813673708920343,15.612499999999997,-0.009939426483037472,0.09452891591976104,-0.27378147858697044,-0.30033515910412123,-0.13016145606638063,152.0
607,1,2012,1301,1361,5,0.020232838248618434,-11.050000000000026,0.10621271087614109,-0.2721249679169025,0.1382644043831742,-0.02084474267988179,-0.036614463322815816,1.6315789473684248
608,0,2012,1281,1313,-13,0.008979626776236982,7.712499999999999,0.00882276567737017,0.005255949323745901,-0.07117542419266554,0.03590063753721884,-0.1362592218720815,-198.1578947368421
609,0,2012,1436,1314,15,0.05996131528046428,-17.674999999999976,0.10527509591932693,-0.10033849129593803,-0.011429430784269501,-0.2255239728238395,0.10550804788681367,140.26315789473685
610,0,2012,1276,1325,-9,0.16937261577092083,2.0625,0.008458892846591626,0.1394273021391666,0.04659498207885304,0.22932351312502908,0.3137875756891646,-52.1578947368421
611,0,2012,1388,1345,-3,-0.026427587950994758,-2.8625000000000043,-0.076214216325617,-0.36612313139260433,-0.08193947123166717,0.13089625990888853,-0.10365926702440931,5.0
612,0,2012,1396,1378,-7,0.0006940862196020414,4.825000000000003,-0.06157459028136816,0.042194178334561516,0.18913940465664597,0.18108166913476986,0.17546598597957064,-65.89473684210526
613,0,2012,1272,1387,-1,-0.09171626984126979,26.450000000000003,-0.04784015785454715,0.20014304171280928,0.009420289855072483,-0.07266513961743382,0.06427738495289215,4.631578947368421
614,1,2012,1462,1323,3,-0.07263685388685392,1.6875,0.08373796320994563,-0.32009055759055766,-0.13780968468468463,-0.34387696263863254,-0.4008588731470579,-13.0
615,1,2012,1124,1160,-8,0.08056012259976453,9.337500000000006,-0.03620462151310708,-0.17777110844337735,0.11908582322604444,0.2069970280077873,0.23691145052280493,-93.8421052631579
616,0,2012,1433,1231,8,-0.07941580072152776,-4.4125000000000085,-0.06737213187490654,0.17267833195069837,-0.1878787878787879,0.014953580710512338,-0.19610053642303005,41.57894736842105
617,0,2012,1235,1246,7,-0.06753341597976187,0.26250000000000284,-0.09401862711812195,-0.031304547323590004,-0.1169172932330827,-0.004888158097561046,-0.04590219816618757,59.8421052631579
618,1,2012,1257,1307,-1,0.05614158694875554,-0.3374999999999915,-0.006568273078075171,0.044476640336601425,0.09304878048780485,0.1563406227487929,0.09006681388338855,-4.94736842105263
619,1,2012,1266,1293,-3,0.01769920723844637,1.1499999999999915,-0.023993155126334015,-0.14624798464130878,0.017047662143209075,0.02046079864328343,0.05711070902011506,-43.0
620,1,2012,1326,1211,-5,0.03697356630824378,6.925000000000004,0.029557073075028,0.03405017921146958,0.017607526881720403,0.038678845291569175,0.004751045977639867,-25.842105263157894
621,1,2012,1393,1243,-7,-0.05689875288931895,-0.8499999999999943,-0.004440207806748558,-0.13451459442025476,0.03421746064766662,-0.06364500080015412,-0.07412966394118892,-24.68421052631579
622,1,2012,1458,1435,-1,-0.10079628813943453,-14.337499999999991,0.01502343075766785,-0.2581159737151769,0.01154773194246883,-0.11547330913472265,-0.3047927501689678,-27.842105263157897
623,1,2012,1153,1199,3,0.15697628796849822,-15.125,-0.06472134911601929,0.167334845653032,-0.015037471489084353,0.2905502131991716,0.30421641966114255,16.894736842105264
624,1,2012,1196,1313,-8,0.06272875632225317,5.962499999999999,-0.0386361588421629,-0.20023858085573604,0.0069985569985570595,0.10553937856407569,0.08853326813526174,-194.63157894736844
625,0,2012,1345,1242,8,-0.01969472387696225,-5.625,0.03568601983036104,0.1632736690270129,0.05192514099486756,-0.07749196973313444,0.009156805717271177,18.63157894736842
626,0,2012,1387,1277,8,0.049479166666666574,-5.5,0.05078484255171989,0.1266516913319239,-0.1808371612719437,-0.1554341921773128,-0.15900680402089962,9.578947368421053
627,0,2012,1207,1301,-8,-0.09720125764782012,6.075000000000003,0.031036747441321594,0.39503264240895425,-0.09409855940664669,-0.15791130290824473,-0.22853298682068068,-39.10526315789474
628,1,2012,1314,1166,-7,-0.045908492297868975,0.5499999999999687,-0.0142118978372614,-0.01946484156756323,-0.09651817716333844,-0.03257330073833087,-0.16052465393646642,-35.89473684210527
629,0,2012,1378,1325,-1,0.008436454849498398,-8.262500000000003,0.07779757944957283,0.06408026755852847,0.07006241502904464,-0.027608061201931156,0.03372453265324005,16.89473684210526
630,1,2012,1462,1250,-5,-0.013804945054945117,-10.749999999999993,0.05691598277821139,-0.12999084249084253,0.020687813751838174,-0.11545724880337083,-0.07348585405577845,-51.31578947368421
631,1,2012,1196,1266,4,0.06983503604938002,-5.537499999999994,-0.03751535723005764,-0.1331295137916952,-0.03116353754940704,0.16617307453291263,0.0577999420771822,-3.3684210526315788
632,0,2012,1277,1257,-3,0.044006002824858836,-3.137500000000003,0.015748763215599038,-0.0920624220412356,0.1675279825279824,0.21785938749055545,0.19332849695733156,-9.68421052631579
633,1,2012,1326,1153,-4,-0.05874305367308219,11.712500000000006,0.021419737576194336,-0.025356916960332487,0.02292277614858257,-0.15235123512280357,-0.10407383855227947,-41.73684210526316
634,1,2012,1393,1458,-3,-0.0010086292025850985,8.137500000000003,0.044091185591349336,0.08824440270314912,-0.044654832698311,-0.13400023434862496,0.0002590983146620873,1.4210526315789478
635,0,2012,1462,1124,7,-0.14385145083674494,-10.587499999999999,0.009171175749954186,-0.06212292609351433,-0.11917576484108744,-0.27076737342782475,-0.3422657271105869,28.578947368421055
636,1,2012,1242,1301,-9,0.10190013080377375,6.900000000000006,0.013920296067453652,0.080825402710831,-0.04834775767112509,0.08375708871155119,0.007614876670173243,-51.78947368421053
637,1,2012,1246,1231,-3,0.0,0.0,0.0,0.0,0.0,0.0026388891557667105,-0.0026388891557667105,-13.421052631578949
638,0,2012,1325,1314,12,0.020891608391608363,-5.987499999999969,-0.011796584914038788,-0.12447552447552446,-0.14650537634408606,-0.20387835860295955,0.09445273392530606,78.52631578947368
639,0,2012,1196,1257,3,0.1230865717648143,-0.6500000000000057,-0.020882650396203545,-0.23410998252374787,-0.03419191919191911,0.14996948061329762,0.18457524648969315,-7.421052631578947
640,0,2012,1393,1326,-1,-0.14209169241693592,-2.1875,-0.00714415071525476,-0.059590414657365365,0.00849589867822692,-0.17193811395280323,-0.1573464134235002,3.3157894736842106
641,1,2012,1242,1314,1,0.1317967986314761,-7.799999999999969,0.0424498537200986,-0.05559628543499506,-0.005913978494623717,-0.06879780010394954,0.2735455353027608,0.36842105263157965
642,1,2012,1246,1124,-2,-0.025237585455638145,-4.237499999999997,0.05508343721086323,0.037852688968307624,0.0228005865102639,-0.10811097361396516,-0.0973921977819816,-12.631578947368421
643,0,2012,1326,1242,0,0.0,0.0,0.0,0.0,0.0,-0.0037533623871384147,0.0037533623871385258,-4.473684210526316
644,0,2012,1257,1246,3,-0.08795755135614869,-2.174999999999997,-0.08832238122300407,0.08829268443529109,-0.029444444444444495,0.05462776684568316,-0.09123194801772072,17.842105263157894
645,0,2012,1242,1246,1,0.010903962221398222,0.9500000000000028,-0.0175675401991863,0.04953549211057556,-0.06989247311827962,0.02925006232564087,-0.05732348068338988,4.105263157894737
646,1,2013,1299,1251,0,-0.06849185297461163,11.912500000000009,0.0285020236024571,0.19356290261462683,0.09467757416365052,-0.07096038875949273,-0.07887069127719748,-34.0
647,1,2013,1388,1292,0,-0.062342642284502814,-7.524999999999999,-0.05325949309337516,0.047747300072881416,0.00032467532467528315,0.18613340812315504,-0.07114672544221712,-2.3684210526315823
648,1,2013,1241,1254,0,0.0820942265795207,0.25,-0.015816659187560533,0.25736655773420475,-0.04954528230390293,0.1026906616073997,0.11276626707105564,2.684210526315809
649,0,2013,1129,1247,0,0.10141280620907106,7.274999999999999,0.08641646373512954,0.1665504487024011,0.09204336445953576,0.10472522420525632,0.10684697258343068,0.9473684210526301
650,1,2013,1112,1125,-5,0.050458916083916006,-18.287499999999994,0.022372495308177726,0.11435751748251749,0.06971436024520669,0.02201558469563447,0.23792508583423455,-16.31578947368421
651,1,2013,1139,1137,-5,-0.08392284074665401,-1.5499999999999972,0.05658121185375306,0.1127782837575575,-0.161319073083779,-0.30548124541740496,-0.23631075166581483,2.473684210526322
652,0,2013,1424,1143,-7,-0.02055007208336712,-9.75,0.018836033509244565,-0.13832741095676893,-0.04206978844169246,-0.06580782100986104,-0.07602337801586156,-29.842105263157894
653,1,2013,1161,1281,-1,0.13992974238875877,-3.1000000000000014,-0.051566198033058896,0.07754933111791573,-0.05889172882810206,0.3082233713000193,0.2723825521533485,8.578947368421051
654,0,2013,1380,1211,15,-0.07540816326530625,-7.712500000000006,-0.032749220513331206,0.0024064625850340193,-0.07676752127183162,-0.168833113261323,-0.09598062351113579,195.78947368421052
655,1,2013,1217,1307,11,-0.03863440106971905,-10.850000000000009,0.058083130370713665,-0.09131106661291638,0.0877694665212197,-0.1335047324326576,-0.09636953288590577,60.42105263157895
656,1,2013,1257,1299,-15,0.01081210456210463,-1.3500000000000085,0.017799397511567755,-0.1038544788544789,-0.029884817118859763,0.2592511858313229,-0.23672531745329084,-258.2105263157895
657,1,2013,1266,1172,-11,0.0023057299843014523,1.6625000000000014,0.04954640291264378,0.06446232339089475,0.07003519356460536,-0.08799506918703015,-0.10035219666265294,-36.1578947368421
658,1,2013,1272,1388,-5,0.14503171247357305,9.162499999999987,-0.01655511111679453,-0.012367864693445974,0.053123600537393734,0.07575521178711564,0.3089824544493215,-0.21052631578947256
659,1,2013,1276,1355,-9,0.02724803895646044,-0.6624999999999943,0.04035640030027715,-0.11707870615194782,0.22087912087912093,0.1648094806904965,0.08972873967308581,-99.1578947368421
660,0,2013,1434,1277,11,-0.07842955363963766,-0.6500000000000057,0.02518768675097438,0.14405034741169198,0.01823359073359071,-0.1767344215144515,0.0719791975704005,69.26315789473685
661,1,2013,1332,1329,7,0.04672159243669505,-3.0,-0.07041905494906125,-0.009001639373078796,-0.060885278118346875,0.3373579987156592,0.04043553216154083,22.578947368421055
662,0,2013,1308,1387,9,-0.009335887611749694,1.11249999999999,-0.06682528550544661,0.12613352898019076,-0.048141891891891886,-0.028481135578190653,0.10432091899810791,64.52631578947368
663,0,2013,1285,1393,9,-0.04907205289208688,-6.337499999999999,-0.018605890793208762,0.14772369993083068,-0.1444725187372247,-0.17426270068755878,-0.010243035822423918,137.36842105263156
664,0,2013,1103,1433,7,-0.0796726337788044,5.25,0.09440480546511734,-0.16170048946818466,-0.1053224101479916,-0.2150927227071241,-0.36386524971029266,35.94736842105263
665,1,2013,1455,1338,1,0.03469126111983245,5.70000000000001,0.04261330494794177,-0.17886330600616315,-0.06694075479654232,-0.04873676643374658,-0.14659769298258374,22.526315789473685
666,1,2013,1166,1153,-3,0.0002629708599858338,-14.112499999999997,0.018356249830499244,-0.01568230277185506,-0.1537476280834914,-0.10820303713381851,-0.17802808048611996,-5.526315789473685
667,1,2013,1181,1107,-13,-0.15964681984754214,10.712499999999991,-0.027486417001462815,-0.08932841661549135,-0.030428833088407603,-0.07901394313036314,-0.3945142824112191,-173.05263157894737
668,0,2013,1207,1195,-13,-0.07499303232998883,-9.425000000000004,0.02712153217514332,-0.009197324414715657,-0.0032059900079797754,-0.12145027322464341,-0.10165972728582207,-99.78947368421052
669,1,2013,1196,1322,-11,0.06447781456449764,-12.412499999999994,-0.019178265226589497,-0.18145514544280655,-0.09736307231493363,0.1871181055147204,-0.06713146705575179,-167.89473684210526
670,1,2013,1228,1160,-3,0.06534543925096925,-4.575000000000003,-0.0150547965261012,0.08563565211030649,0.061293436293436254,0.1231387668343682,0.23485714153387038,-7.789473684210527
671,0,2013,1241,1231,15,0.16249999999999992,-11.537500000000009,0.026512292435251855,0.38263888888888886,-0.10077133760943852,0.031110929152682765,0.27962040475793903,192.5263157894737
672,1,2013,1235,1323,3,-0.006772445820433459,12.825000000000003,0.0956568552106174,0.11534667253300834,-0.030333011583011604,-0.23063152715070467,-0.0570074103814211,4.894736842105267
673,0,2013,1443,1242,15,0.09521948160535115,-16.362499999999997,0.03236594397951026,0.16705894648829434,0.10998443499804009,0.05746896223374587,0.29756829076269065,159.3684210526316
674,1,2013,1247,1243,9,-0.09846224799535491,-3.2624999999999957,-0.09115801140248461,-0.006901325895383614,-0.021973357711897512,-0.012394876986505876,0.014703154949863295,29.421052631578945
675,1,2013,1274,1334,-13,-0.035586913086912975,-1.1875,-0.004285823142579803,-0.06864635364635363,0.09830170777988612,0.1235710381084636,-0.001368511003460915,-115.0
676,0,2013,1417,1278,-5,-0.05439918813111261,7.199999999999996,-0.05611142389420376,-0.17385173842348478,-0.2568311021456079,-0.24709102450019138,-0.22500251194239795,24.315789473684205
677,1,2013,1279,1458,7,0.036050506489190504,6.612500000000011,-0.011672731202939851,0.09041080222535858,-0.03471557478526116,-0.07764296943606763,0.14079696724711932,21.47368421052632
678,1,2013,1314,1437,-1,0.08258872859781358,15.750000000000028,-0.11128504744902426,-0.4555233864124195,-0.048611111111111105,0.16371111225485324,0.17207857900550327,-43.31578947368422
679,1,2013,1326,1233,-13,0.03219643408219186,9.3125,0.033334941484552766,-0.04424399640175958,-0.14156484962406007,-0.06421446963382826,-0.14329988496425494,-92.21052631578948
680,0,2013,1328,1361,3,0.11370300751879686,7.6875,0.02167774407237691,0.025350877192982457,-0.04412737799834576,0.07127676558386553,0.14548595840937228,34.89473684210526
681,0,2013,1301,1396,-1,0.059898338688781194,4.200000000000003,0.029295031540473526,0.2384157040756988,-0.010240171650055252,0.06046913340237359,0.007731051777286946,-33.52631578947369
682,0,2013,1217,1112,8,0.00997290121405392,-3.5625,0.0583092728050022,-0.1595938187191979,0.025420875420875455,-0.11800929386565795,-0.15665721191256177,77.52631578947368
683,1,2013,1257,1161,-7,-0.06352697848599487,9.824999999999996,0.06433050025375656,0.09280023545806598,0.08775510343615744,0.05274857918451148,-0.23413633848195903,-34.73684210526316
684,0,2013,1139,1266,3,0.0011500127779197622,-6.424999999999997,0.008509445484487815,0.017101115938325306,-0.10850815850815851,0.037000601459408866,-0.0032965232659474264,15.631578947368425
685,0,2013,1433,1276,1,-0.02724273335374383,4.3125,0.017914461110448116,0.3097711226771318,0.03456233688791832,-0.03495699342074188,-0.02151679402532025,10.263157894736842
686,0,2013,1272,1277,3,0.07424242424242433,4.612499999999983,-0.034563757517360794,0.05802139037433163,0.057138752052545205,0.09329491580500404,0.38299981656895055,26.315789473684212
687,1,2013,1332,1387,8,0.021600655172900662,-1.0875000000000128,-0.005050022030157281,-0.11949294700724356,-0.08439483016050758,0.11514435434073955,-0.11209061955042265,5.947368421052637
688,1,2013,1393,1143,-8,0.017896363040244778,-6.9375,0.04048747141880579,-0.23503797058874504,0.13830083953922967,0.15298561525022691,-0.016757625716247615,-48.89473684210526
689,0,2013,1211,1455,-8,0.011754317111460022,-0.7250000000000085,-0.034541877711368796,0.1721626257340543,0.1395454014939309,0.16628378524126974,0.22548803340340717,-21.736842105263158
690,0,2013,1166,1181,5,0.015104149581761539,-15.537499999999994,0.0348396675279766,-0.07699114318517308,-0.009324155193992434,-0.09765077135556055,0.03133842353539895,11.789473684210527
691,0,2013,1361,1195,-8,0.07647435897435911,-7.587500000000006,-0.029235872564490895,-0.1061538461538461,0.08745968627951323,0.21133598102426765,0.20601910616420238,-105.78947368421052
692,1,2013,1196,1278,-8,-0.021733212341197905,0.5625000000000071,-0.040763819440411825,-0.22125886817356877,-0.2732142857142857,-0.008558375417734743,-0.3232059479587872,-10.631578947368421
693,1,2013,1231,1396,-8,0.06814486646655904,7.637500000000003,0.0069510808846622585,0.0494689448164396,0.07364700845022576,0.2296112771349591,0.04633373044615163,-63.89473684210527
694,0,2013,1314,1242,7,0.026955367393800167,2.9375000000000284,-0.044098983536827674,0.17939509184845004,0.06087597640682288,0.040209177933232754,0.27595417006353773,22.57894736842105
695,1,2013,1247,1279,1,-0.006415103941074418,-10.475000000000001,-0.07763614742080455,-0.0023099167098620255,0.0344517105873684,0.14875854507048425,0.120003652892272,28.89473684210526
696,1,2013,1274,1228,-5,-0.0620207173778603,-6.75,-0.002454683010052,-0.2015924551638837,0.01499813635131475,-0.043183991425595813,-0.1559628535739952,-13.84210526315789
697,1,2013,1326,1235,-8,0.05696026674076138,4.212500000000006,-0.03207570227488618,0.034225318998867105,-0.1683277027027027,0.06136167006706539,-0.033181667668742976,-30.263157894736842
698,0,2013,1274,1266,-1,0.05229770229770231,-3.799999999999997,-0.034864564576069845,-0.16903096903096898,0.05509657957475794,0.26748300074868947,0.18524550262921424,-9.684210526315788
699,1,2013,1326,1112,-4,0.011068658349153049,17.137500000000003,-0.013051656373020248,0.0011952135111345519,-0.03835227272727271,0.033513489993356904,-0.09325319258339648,-7.842105263157896
700,1,2013,1393,1231,3,0.044938455008488865,-11.424999999999997,0.018688353976342553,0.0004244482173174635,-0.04462299469638975,-0.026964486474672977,0.050515178901539115,5.421052631578948
701,1,2013,1455,1247,-4,0.07695261727519792,4.337500000000013,0.11720433188152699,-0.03580372733598544,-0.08024013227249033,-0.03788159217293208,-0.18965685908097918,-31.473684210526315
702,1,2013,1181,1277,-1,-0.0559266604042723,11.399999999999991,-0.02955820413591101,0.0034324469794180246,0.008882978723404211,-0.04405698817269821,-0.040137521938119036,-8.210526315789474
703,0,2013,1195,1196,12,-0.0325389522757944,4.875,0.060877442543296606,0.09735001840264995,0.028534937376400782,-0.27551735945751465,-0.0069776869281887866,129.94736842105263
704,1,2013,1257,1332,-11,0.007288881216635734,12.799999999999997,0.07195223402798986,0.09877033628463289,0.12866062642098464,0.010934454760811896,-0.034882027324161013,-41.15789473684211
705,0,2013,1242,1276,-3,-0.028959163853069125,12.950000000000003,0.00234789647012304,0.02325374750844078,-0.20358049411134058,-0.10337994027246311,-0.2547713648843475,1.6315789473684204
706,0,2013,1266,1393,-1,-0.08259871141874536,-2.625,0.016543241955740334,0.13419093639806712,-0.06448167624638218,-0.284132325978542,-0.18548787236713415,29.473684210526315
707,1,2013,1455,1326,7,-0.0024730872535818627,-7.849999999999994,0.04396340105346716,-0.07174040905633014,-0.005616830065359513,-0.04988218289754287,-0.1154659314381703,22.210526315789473
708,0,2013,1181,1257,1,-0.03579262777023973,3.3125,-0.07573941183155436,-0.07871481752078768,-0.08579948420373945,-0.17477430755060386,-0.01531076229565409,2.052631578947368
